seed,solution,coverage_pct,energy,makespan
0,60,16.932471597736264,204.54978033524208,1154.021778536849
0,61,15.601715295989365,171.74843985567333,901.0740563456479
0,62,13.503039164996878,130.88755826525627,901.0740563456479
0,63,14.801149607139452,152.03129069987733,1511.074056345648
0,64,13.939322113342397,148.2318034980883,343.7716826450762
0,65,17.07554089469038,209.28430709724438,1019.9269953160095
0,66,13.78445926631469,134.8897356208378,901.0740563456479
0,67,13.26832755678179,130.70695356902564,1058.4005167170553
0,68,12.309590492363311,117.40948419191182,304.58764337312795
0,69,15.442509070291424,173.7164807311243,291.07405634564793
0,70,15.948690643767312,185.89642251842668,291.07405634564793
0,71,11.601616378517363,111.74931106719757,365.82660141647875
0,72,14.98206290872022,155.66992804344974,1668.4005167170553
0,73,11.943976941986525,113.4774427664187,409.92699531600954
0,74,12.564400205425427,121.76258754094289,339.395157731605
0,75,15.61956081351958,167.93203449079502,1019.9269953160095
0,76,16.637512573305813,195.00630057394915,525.1338612432216
0,77,12.154559967223458,115.74602308359864,1801.740761377838
0,78,16.956858359790807,206.02127169231608,1019.9269953160095
0,79,11.512633826760805,110.07741615917278,1019.9269953160095
0,80,11.419182673552744,108.3328207789133,2134.5876433731282
0,81,17.033887576360073,208.012775352379,1019.9269953160095
0,82,11.179571776673747,106.3632905307035,949.395157731605
0,83,12.011456823166558,114.5069002305591,409.92699531600954
0,84,11.499573736453712,109.05161756637949,1524.587643373128
0,85,12.172027253166926,114.83163347371523,2755.0725444616874
0,86,14.37620049907544,143.7713258084322,1058.4005167170553
0,87,11.310056802845917,107.1539585026719,1559.395157731605
0,88,17.237594961962664,216.36510971903164,1154.021778536849
0,89,16.276921875529055,188.60627830539894,409.92699531600954
0,90,17.36760175606462,219.7475525101919,1154.021778536849
0,91,12.8238169260764,122.21367611154764,1629.9269953160097
0,92,13.011949959922791,125.22196914102105,2239.9269953160097
0,93,12.575170672100407,119.56659733522648,1400.4956390022678
0,94,16.856229208965715,202.04406358745433,1019.9269953160095
0,95,14.288242153461002,147.39868145966807,544.0217785368491
0,96,11.170915146006083,105.98721842948915,409.92699531600954
0,97,11.39492501692726,107.71964124202633,1559.395157731605
0,98,16.488198357595895,194.2269673886916,409.92699531600954
0,99,13.694936871231377,133.82446463688237,1511.074056345648
0,100,17.202623978742075,214.53149055309245,1019.9269953160095
0,101,14.921770324964589,152.9813431815533,1668.4005167170553
0,102,12.097892713890591,115.78968875133644,1191.740761377838
0,103,14.749533853597068,150.48125803583685,1668.4005167170553
0,104,17.23050723575254,215.1255512565854,525.1338612432216
0,105,17.33432654706228,218.84766368221165,544.0217785368491
0,106,12.344675031824616,121.11640211833438,309.2424896857729
0,107,12.854482607678905,123.50746680312055,1668.4005167170553
0,108,13.597018220891124,137.23514123607248,409.92699531600954
0,109,14.64816186889449,151.11118976113357,901.0740563456479
0,110,15.8848820578703,175.6003816778936,1019.9269953160095
0,111,17.171817818240996,213.10839504022715,1154.021778536849
0,112,13.128116081447876,125.42001421535473,2745.334385420933
0,113,16.77569913814548,199.81671197441688,1019.9269953160095
0,114,13.65183834431917,139.26446151470375,837.6133443272311
0,115,16.109701751129254,184.83862031573665,525.1338612432216
0,116,16.163911191629044,183.05543721590465,1019.9269953160095
0,117,15.830746863807937,178.843303144351,448.4005167170553
0,118,12.209055275235238,116.42443179987492,915.3343854209329
0,119,16.744769426078214,198.90075024321672,1019.9269953160095
0,120,14.702846556366625,153.68235447750726,993.6512908587922
0,121,16.035023930695218,180.93696124160064,409.92699531600954
0,122,15.641748493553354,172.50491790716336,409.92699531600954
0,123,15.490670914020862,165.06748696128074,1629.9269953160097
0,124,11.472499402222896,108.52034713007487,949.395157731605
0,125,16.137602345232413,189.50397175985296,383.6512908587922
0,126,13.349755005105862,128.73786852615518,2239.9269953160097
0,127,15.909285386639334,174.90011140320115,1511.074056345648
0,128,13.326955325102155,131.98471847097372,409.92699531600954
0,129,15.25194196248928,163.1240428548402,448.4005167170553
0,130,15.738157325788238,174.25290983566452,409.92699531600954
0,131,13.547881544243392,135.9860843137667,409.92699531600954
0,132,12.57687851115024,121.18837506428825,1019.9269953160095
0,133,11.821219622596187,112.92497820213615,1529.2424896857729
0,134,17.092074246583255,210.0200622620821,525.1338612432216
0,135,15.809632427526326,172.0039486025898,1019.9269953160095
0,136,16.821569958007352,200.2910946401937,1019.9269953160095
0,137,15.11370880469299,157.18605985879816,1629.9269953160097
0,138,15.012350391672161,158.0296665141363,901.0740563456479
0,139,16.028000134542346,177.88291493458343,1629.9269953160097
0,140,13.024512775794214,129.29509521130637,901.0740563456479
0,141,11.967426134451802,113.08235253766026,2145.0725444616874
0,142,14.625332873426053,149.45124712489343,1154.021778536849
0,143,11.580640230606793,110.42400828379722,1559.395157731605
0,144,14.115236871269046,139.70353170575441,2731.074056345648
0,145,16.770102085371768,203.77562523207257,409.92699531600954
0,146,16.08589216164126,180.10862772591236,901.0740563456479
0,147,11.780392985682884,112.46816832100284,1019.9269953160095
0,148,17.187515448565026,213.37053177082322,1154.021778536849
0,149,14.1174479553427,140.30268882370814,1668.4005167170553
0,150,15.968582239249324,177.15589468809185,901.0740563456479
0,151,16.70465525132794,200.91427755752466,525.1338612432216
0,152,11.740872401941854,112.11522694837387,409.92699531600954
0,153,12.2192160912577,117.0175728427366,1563.7716826450762
0,154,12.17389049867169,115.8161447259387,2145.0725444616874
0,155,16.889934783280506,202.8220441348056,1019.9269953160095
0,156,17.117692458241013,210.81641917882678,1019.9269953160095
0,157,15.389134152627431,167.35927119225445,448.4005167170553
0,158,16.665415285779996,195.98586984719128,1019.9269953160095
0,159,15.283398005378752,165.8124322426913,993.6512908587922
0,160,13.395601098898204,130.29393377792863,1563.7716826450762
0,161,14.470410813341505,146.42353834608275,2121.074056345648
0,162,14.575884152466859,154.3293622777814,544.0217785368491
0,163,14.83934747377645,154.83443000277697,409.92699531600954
0,164,15.311720576610547,164.037147088405,1019.9269953160095
0,165,16.987878420284122,206.40150086646315,1019.9269953160095
0,166,11.707647892373911,111.30301777972058,949.395157731605
0,167,16.049983872055872,179.622817970018,1511.074056345648
0,168,12.702674509963948,120.46858083333275,2121.074056345648
0,169,17.272160554082845,216.39708300145077,525.1338612432216
0,170,17.29135936729407,217.2418357624042,1019.9269953160095
0,171,16.21401056818317,189.7937759160776,383.6512908587922
0,172,13.081329159294116,125.67483377844964,1019.9269953160095
0,173,12.899450555084984,128.96290740711,409.92699531600954
0,174,13.290981023742725,127.77594927638935,2169.3951577316047
0,175,17.10724542466729,211.58822939619554,525.1338612432216
0,176,15.515842130778998,166.56598847557166,1019.9269953160095
0,177,14.567831262374861,148.96581439843715,1764.021778536849
0,178,14.707129248857129,149.85377309003405,1511.074056345648
0,179,16.904559499458795,203.11246031043805,1019.9269953160095
0,180,12.445045378260835,118.1352919347441,837.6133443272311
0,181,13.85618148610939,136.07340341303563,901.0740563456479
0,182,16.278850722188164,184.52702775607793,1019.9269953160095
0,183,16.58855455642643,194.35613261115046,1019.9269953160095
0,184,14.08589145633381,142.85873115263405,409.92699531600954
0,185,11.652442139893003,110.6760249810885,1559.395157731605
0,186,15.09397760079169,162.13780230611297,901.0740563456479
0,187,17.000836423009414,207.08072982985396,1154.021778536849
0,188,15.840534525983536,174.27404527563579,544.0217785368491
0,189,15.068913977300417,158.47212504611355,409.92699531600954
0,190,14.520926405481068,163.7041440062172,343.7716826450762
0,191,13.16259107441862,126.81582587000193,2121.074056345648
0,192,16.234748691177554,187.5472313528955,409.92699531600954
0,193,13.823012801303172,141.6311198971287,409.92699531600954
0,194,16.000852163391336,180.02355736574708,1019.9269953160095
0,195,14.50450187415747,148.29894485366174,901.0740563456479
0,196,17.00602437185274,207.70746842597453,525.1338612432216
0,197,14.292678699039719,142.28955019791772,901.0740563456479
0,198,15.646904450577972,169.6750746535007,1511.074056345648
0,199,15.930870618175138,176.02106848306084,1154.021778536849
1,0,11.45859836777464,116.08686792802546,3576.3879091547815
1,1,17.46154430102182,212.34198727591954,1205.6817719149385
1,2,17.46154430102182,212.34198727591954,1205.6817719149385
1,3,15.678098860790643,182.36900190137098,454.09843812907684
1,4,10.831240584778762,111.21391456393779,1815.6817719149385
1,5,10.831240584778762,111.21391456393779,1815.6817719149385
1,6,12.562918813698834,132.2756002539912,1089.4838507884651
1,7,11.079804818727155,112.8549387339688,3035.6817719149385
1,8,16.775578780395524,193.30149093956558,595.6817719149384
1,9,12.514747544804305,127.70441723629905,3529.483850788465
1,10,12.201552717845681,123.34109350872097,2919.483850788465
1,11,17.435411845628142,211.46071750305993,1205.6817719149385
1,12,12.68843613921417,131.40846547771682,1699.4838507884651
1,13,12.932008629282645,133.114720158188,1815.6817719149385
1,14,11.040350946856115,112.47025578563215,2425.6817719149385
1,15,12.861725526725001,130.94281130500062,2309.483850788465
1,16,13.420921180734213,148.45101396988485,558.2839491621173
1,17,11.744916526170767,118.95481136384832,3529.483850788465
1,18,12.39051388411232,128.685010529361,1778.2839491621173
1,19,16.429043516017764,186.12532694104036,595.6817719149384
1,20,11.924276473862577,123.77418364710853,1746.3879091547813
1,21,11.978965834717647,122.33264166535439,2998.283949162117
1,22,15.084613057811847,162.02784750528417,595.6817719149384
1,23,11.580953816929666,116.91809034513942,2966.3879091547815
1,24,17.184812012789052,203.74960399958923,595.6817719149384
1,25,11.807783496106802,119.74456669041086,3576.3879091547815
1,26,14.436438661623807,159.90363889299977,517.1621526470865
1,27,11.85118298009227,121.22397319941241,2966.3879091547815
1,28,11.4355841291399,115.56594724364453,3035.6817719149385
1,29,13.474629542665495,138.80972154340094,1168.2839491621173
1,30,11.354410289202168,120.41377373426796,1746.3879091547813
1,31,15.243957217990687,163.22094693291473,1205.6817719149385
1,32,15.339219251038246,165.0588291146006,1205.6817719149385
1,33,16.678876722098074,189.13980007779034,1205.6817719149385
1,34,16.576896062295365,195.68413951249897,526.3879091547813
1,35,12.511349631332536,128.434977119295,2919.483850788465
1,36,12.966485291472136,133.1548727014148,1168.2839491621173
1,37,12.705138661951462,133.97947106314342,1136.3879091547813
1,38,13.792391900669939,141.35707244550582,1205.6817719149385
1,39,14.806611667293879,166.58855107618987,494.80739062055306
1,40,15.024424581813031,168.74281115614792,479.48385078846525
1,41,16.493413887425497,187.82451553237092,595.6817719149384
1,42,15.769816566192315,173.6077088056047,595.6817719149384
1,43,12.861725526725001,130.94281130500062,2309.483850788465
1,44,13.897898620331784,144.20857199664593,595.6817719149384
1,45,17.00539900005174,197.71044357288025,1205.6817719149385
1,46,17.16108932289644,202.58583499216627,595.6817719149384
1,47,12.326380090988748,127.22483550232454,1778.2839491621173
1,48,15.586390328382082,169.75209193024835,595.6817719149384
1,49,12.119428292986258,125.81754668444793,1699.4838507884651
1,50,14.23020845450711,156.74463890956272,558.2839491621173
1,51,13.822422501192952,143.37269057916146,595.6817719149384
1,52,16.319265699086145,183.58939117155973,595.6817719149384
1,53,14.039342774725391,145.60535992276667,1815.6817719149385
1,54,11.262661596007051,114.20454062657045,2425.6817719149385
1,55,16.27576295867413,180.9674362871909,1205.6817719149385
1,56,16.832157279441713,194.29769073163976,595.6817719149384
1,57,11.380141792069326,115.28572873730806,2425.6817719149385
1,58,14.951391800223362,158.92273601508822,1205.6817719149385
1,59,13.646059965461877,152.49863188900315,558.2839491621173
1,60,15.818370908923479,172.46513009848672,1205.6817719149385
1,61,14.851818016258338,158.0962698870141,595.6817719149384
1,62,17.09805512092387,200.136351898243,595.6817719149384
1,63,17.346801903814498,208.53260161595963,595.6817719149384
1,64,11.630538718955918,118.32822803697047,1815.6817719149385
1,65,12.460708619777055,126.65070775261135,2425.6817719149385
1,66,17.07192266553019,199.25508212538335,595.6817719149384
1,67,17.031531455445418,198.59171334573986,1205.6817719149385
1,68,14.119243344560308,146.61838234342596,1205.6817719149385
1,69,14.386812185842885,150.8702979352242,595.6817719149384
1,70,13.338106161697743,138.10457021398466,1699.4838507884651
1,71,17.32066944842082,207.65133184310002,595.6817719149384
1,72,15.857437242943572,184.7591981893302,457.3000295094389
1,73,16.20617434483249,179.95864536326002,1205.6817719149385
1,74,15.92858277655664,174.1919994086724,1205.6817719149385
1,75,16.11373186337716,178.82808075246118,1205.6817719149385
1,76,13.732776996642373,142.49845368136482,595.6817719149384
1,77,13.990762089873165,144.96784724167364,1815.6817719149385
1,78,17.376843145402244,209.3746536805789,595.6817719149384
1,79,13.657265792222825,140.23798397259026,595.6817719149384
1,80,17.378833346581953,210.46451771098575,1205.6817719149385
1,81,17.29008625353706,205.76140157923265,595.6817719149384
1,82,12.601133741087512,129.39914752902664,1815.6817719149385
1,83,15.439752154676773,178.00648823628956,454.09843812907684
1,84,17.29207645471677,206.85126560963943,1205.6817719149385
1,85,17.255180129080795,204.5051714517746,1205.6817719149385
1,86,16.13499313078019,192.42416376280758,457.3000295094389
1,87,14.522167979557397,152.94099781879171,595.6817719149384
1,88,16.04585038618042,177.34040147928192,1205.6817719149385
1,89,15.171686889743,161.58221384464042,1205.6817719149385
1,90,15.641964074399645,171.73073673430682,595.6817719149384
1,91,11.171089280411126,113.28848909860046,2425.6817719149385
1,92,12.095668787186375,124.16612881660599,2356.3879091547815
1,93,12.021493581391628,123.27383286716683,2966.3879091547815
1,94,15.378787708488574,165.72219142192097,595.6817719149384
1,95,14.255213842400089,149.94044375710683,595.6817719149384
1,96,14.173807550873837,147.88143209790965,1205.6817719149385
1,97,13.193792734308118,135.92197520568257,1205.6817719149385
1,98,16.075745401071103,179.55339862480216,595.6817719149384
1,99,15.276246140256081,175.70968862770917,479.48385078846525
1,100,13.970714383926772,145.65150409068457,595.6817719149384
1,101,15.523580020244937,168.21403021334478,1205.6817719149385
1,102,15.485444828492092,167.16967394233856,595.6817719149384
1,103,16.638279512076284,188.54908526744595,1205.6817719149385
1,104,13.205428736973762,135.3275916786245,2388.283949162117
1,105,17.128096362511613,200.97840396286227,595.6817719149384
1,106,15.183790888025072,163.74030559175446,595.6817719149384
1,107,14.902511982759966,158.20231925523262,595.6817719149384
1,108,13.076912313772175,142.30477537171092,558.2839491621173
1,109,15.894060974312293,175.07653427798775,595.6817719149384
1,110,17.134956867502762,201.70456521930663,595.6817719149384
1,111,16.16174006206366,181.88630997604096,595.6817719149384
1,112,16.749446325001845,192.42022116670594,595.6817719149384
1,113,11.673452864292447,117.78721842129241,2425.6817719149385
1,114,13.270972555937966,137.01325120299595,595.6817719149384
1,115,11.69589953882087,121.6146778514577,1205.6817719149385
1,116,14.708146563287002,156.1239927876593,1205.6817719149385
1,117,14.81275719582861,156.98449072771706,1205.6817719149385
1,118,16.35234195600577,185.8765712186282,595.6817719149384
1,119,14.501797693248934,152.13536663655987,1205.6817719149385
1,120,16.948683349774296,194.93924353615319,1205.6817719149385
1,121,12.222095213484323,125.7348889806805,2388.283949162117
1,122,13.004956142181026,134.84956560719237,1205.6817719149385
1,123,11.490542804957345,116.4748939931279,3529.483850788465
1,124,13.916352252425265,143.58539651422487,1205.6817719149385
1,125,13.01595759539151,136.7012572236671,595.6817719149384
1,126,14.995349118427834,160.83621858641402,595.6817719149384
1,127,16.23123012060335,187.42093862673784,526.3879091547813
1,128,13.529789993529478,151.52212160339286,558.2839491621173
1,129,16.78924037548117,191.64874692987226,1205.6817719149385
1,130,12.129953349730032,124.81251998002162,1815.6817719149385
1,131,10.99179294398522,113.6491406708352,1815.6817719149385
1,132,16.89210485072811,193.86740984273226,1205.6817719149385
1,133,12.261256812394649,126.42786699913775,2356.3879091547815
1,134,12.805916335276446,132.63953603488346,1699.4838507884651
1,135,13.458035041483148,137.6777507087067,2919.483850788465
1,136,15.745122902738714,171.22834524855557,1205.6817719149385
1,137,16.276810578267934,190.33891544549795,479.48385078846525
1,138,11.875363007736505,122.18870151567556,2425.6817719149385
1,139,11.555972668230172,116.55614786412573,2425.6817719149385
1,140,16.650490635948973,190.0867066442588,595.6817719149384
1,141,13.53978559616055,139.0069134154236,595.6817719149384
1,142,14.658310865902985,155.4703933601742,595.6817719149384
1,143,14.660874748719928,154.82391149692518,1205.6817719149385
1,144,15.962544486194785,175.78863330446063,1205.6817719149385
1,145,13.687243319340775,140.7931260614127,595.6817719149384
1,146,15.409029062676746,166.1668880265179,595.6817719149384
1,147,17.26395379814338,204.88013180637302,595.6817719149384
1,148,12.095668787186375,124.16612881660599,2356.3879091547815
1,149,11.972482168847158,122.88564752333356,2919.483850788465
1,150,14.590225904455995,154.23312938397365,1205.6817719149385
1,151,11.232268208570598,113.77868533077131,2425.6817719149385
1,152,11.794752053047336,119.44889274521357,2425.6817719149385
1,153,15.896699143912896,185.44967956606934,454.09843812907684
1,154,14.153485750991713,147.4516437741735,1205.6817719149385
1,155,16.463706515531083,195.29339352364912,526.3879091547813
1,156,16.91638847743113,195.92536781086204,595.6817719149384
1,157,16.763107920087492,190.76747715701262,1205.6817719149385
1,158,15.66249972751593,169.94126528555398,1205.6817719149385
1,159,13.12472550918743,134.12637166710383,1815.6817719149385
1,160,13.329863214165933,137.07394780041028,595.6817719149384
1,161,14.936464502184018,160.42465294152655,595.6817719149384
1,162,12.652952204118934,130.14090993669134,1815.6817719149385
1,163,16.981676310159127,196.54667456545718,1205.6817719149385
1,164,15.052198129952195,161.24687307396414,595.6817719149384
1,165,15.685927444608073,170.90893743489133,1815.6817719149385
1,166,12.928229809766394,131.9191743159233,2309.483850788465
1,167,15.985681589012552,176.6403202475698,595.6817719149384
1,168,15.702689299055105,172.35025433250576,595.6817719149384
1,169,16.008459504720026,176.7284193221915,1205.6817719149385
1,170,14.438204109469313,151.78479680078127,1815.6817719149385
1,171,11.314284940385011,113.90427291972337,3035.6817719149385
1,172,14.256163195611343,150.22577864390914,595.6817719149384
1,173,13.219494469502438,135.67455083606174,2919.483850788465
1,174,10.926007200285245,111.69494805778912,1815.6817719149385
1,175,12.868346849189113,131.59307002360336,1815.6817719149385
1,176,14.310846717597741,150.68783399609046,1699.4838507884651
1,177,11.135059711943446,113.69218769649672,1815.6817719149385
1,178,11.0232156969124,111.78144569206371,2425.6817719149385
1,179,14.753485162917778,164.23754893931832,479.48385078846525
1,180,12.257135560488338,125.594963341041,2919.483850788465
1,181,14.586698545705634,153.78850893316434,1205.6817719149385
1,182,16.59616576765821,187.26233051285652,1205.6817719149385
1,183,15.54097320086444,168.4698838148922,1205.6817719149385
1,184,10.926007200285245,111.69494805778912,1815.6817719149385
1,185,11.339696484795024,117.2684897161713,1815.6817719149385
1,186,16.34245302402061,184.2051306704566,595.6817719149384
1,187,12.705138661951462,133.97947106314342,1136.3879091547813
1,188,16.5799210330452,186.8062855553432,1205.6817719149385
1,189,14.569950083022636,154.14237559860513,595.6817719149384
1,190,13.13067231816601,135.38495547978917,1205.6817719149385
1,191,13.53978559616055,139.0069134154236,595.6817719149384
1,192,14.701059956964318,155.38632255847241,1815.6817719149385
1,193,14.124096835938621,146.8966698127656,595.6817719149384
1,194,17.40496580197563,211.34578748384536,1205.6817719149385
1,195,12.661602907886818,130.4569410265814,1205.6817719149385
1,196,14.316324895158033,150.83033330427187,1205.6817719149385
1,197,12.32240942348392,128.05240611726714,595.6817719149384
1,198,13.701800883232274,156.71486848399874,526.3879091547813
1,199,12.149449193268529,126.43605557983162,1815.6817719149385
2,0,15.36130069234094,166.49857944523237,254.68736572940756
2,1,16.950203054508833,199.25405592583792,897.6885520268312
2,2,12.844950027609684,121.3871250574812,1585.276905065361
2,3,10.613246695818217,98.5463385826948,944.8835258156344
2,4,10.613246695818217,98.5463385826948,944.8835258156344
2,5,16.91875029606946,200.56574453613757,877.4529858734559
2,6,15.198759954211633,159.2682283892765,864.6873657294076
2,7,11.324593110912126,103.68534901661425,975.276905065361
2,8,12.168034326402868,116.04117876383665,365.276905065361
2,9,13.993695009095653,136.51070204119688,1474.6873657294077
2,10,13.946070527967672,135.61630105204807,1532.1907226396238
2,11,12.336963307856928,117.34424500148745,365.276905065361
2,12,13.999460944357825,136.95204966427565,1474.6873657294077
2,13,15.788221892265353,170.29539987462306,287.6885520268312
2,14,11.268501359040222,106.8954156825227,922.1907226396238
2,15,12.285683990269254,114.40243664650626,1554.8835258156344
2,16,13.468530174783819,128.64364938227382,1532.1907226396238
2,17,15.90444379637114,175.0636709860284,312.1907226396238
2,18,14.601895387783227,150.8930873679206,329.5777524785913
2,19,15.467614560673912,164.0007830456472,897.6885520268312
2,20,11.939694436685638,110.15053653814776,1554.8835258156344
2,21,12.706898893820037,118.40825156063947,944.8835258156344
2,22,14.98146903932282,157.99605333205875,334.8835258156343
2,23,11.519627419984685,105.62115943649087,975.276905065361
2,24,11.772649998006184,107.99843972259144,975.276905065361
2,25,16.902529720442597,197.7590876093746,287.6885520268312
2,26,16.53784070359689,188.43428330074633,287.6885520268312
2,27,15.002654768166648,155.40199511165423,939.5777524785913
2,28,13.609429100003947,132.30963255737532,939.5777524785913
2,29,10.961081422464058,101.5972679281868,944.8835258156344
2,30,15.956606078447003,172.33896562484242,944.8835258156344
2,31,13.742923161217904,134.39876750332334,922.1907226396238
2,32,12.630870053244378,120.16796763626365,365.276905065361
2,33,13.226552572566439,126.35655610484388,877.4529858734559
2,34,10.651139740446801,99.32567176886499,944.8835258156344
2,35,16.614371144750855,190.35116417294813,287.6885520268312
2,36,16.324728880026303,183.79805993121565,267.4529858734559
2,37,16.38219815196099,182.11456214889003,897.6885520268312
2,38,14.721878777094702,158.93926564218583,257.3735209469014
2,39,10.923188377835476,100.8179347420166,944.8835258156344
2,40,13.505331973186216,133.88272672787875,267.4529858734559
2,41,16.646591855063086,191.29906231082558,287.6885520268312
2,42,16.56031723824106,189.30319946212072,267.4529858734559
2,43,16.425905732940514,183.42946913645852,897.6885520268312
2,44,16.238623388016997,181.21702849969427,267.4529858734559
2,45,14.074877544237685,141.39010333608044,329.5777524785913
2,46,16.172378454259306,179.508718106643,267.4529858734559
2,47,12.785510080705285,120.80123621367716,922.1907226396238
2,48,11.153667379979046,103.27418137851592,944.8835258156344
2,49,11.636851261692485,106.1046004393718,975.276905065361
2,50,11.248087435151447,104.08968489806144,944.8835258156344
2,51,15.290808435639173,159.87233977279246,1474.6873657294077
2,52,13.837721883026315,136.50853349709166,897.6885520268312
2,53,14.313223940664152,144.3362024231781,864.6873657294076
2,54,12.93299699353215,124.89956864569785,365.276905065361
2,55,11.695805874084007,106.40209592862328,1554.8835258156344
2,56,16.81242673698766,195.72207727139957,287.6885520268312
2,57,13.358407569022965,129.24351821069143,944.8835258156344
2,58,14.014027318748623,140.9968193314868,312.1907226396238
2,59,16.448761319746666,186.65209724428954,287.6885520268312
2,60,13.87451223463139,134.6009184413003,922.1907226396238
2,61,14.769494719686769,150.3736499576731,877.4529858734559
2,62,16.68332607835671,191.90241249367642,287.6885520268312
2,63,12.031547814367423,114.30884322941722,922.1907226396238
2,64,13.325211142340951,130.26709087069779,312.1907226396238
2,65,10.80432519005956,101.95795362589976,922.1907226396238
2,66,15.86659533581725,171.9761385380713,334.8835258156343
2,67,12.518455839994076,119.6583076383176,365.276905065361
2,68,14.368404734267216,142.67452267916124,1474.6873657294077
2,69,16.026970427524386,173.11205185145792,877.4529858734559
2,70,12.961495907589365,125.62631701045586,365.276905065361
2,71,16.1522889051185,178.19037907595032,287.6885520268312
2,72,10.720154870175252,99.64436713680583,944.8835258156344
2,73,14.634185296627766,148.151417667036,939.5777524785913
2,74,13.139808033612226,124.4079968199001,944.8835258156344
2,75,15.252176265413578,160.30498360697433,877.4529858734559
2,76,11.95947928147817,112.32811279549634,944.8835258156344
2,77,14.481469534243674,150.69123981634255,334.8835258156343
2,78,16.83941010357658,196.51571360259584,287.6885520268312
2,79,16.8427435175207,194.0563088158458,897.6885520268312
2,80,14.944078033791138,154.7621923813671,877.4529858734559
2,81,13.175175320276274,127.2385771572037,334.8835258156343
2,82,15.210215775585242,161.0065032615315,287.6885520268312
2,83,10.853451832862154,102.33384859323405,922.1907226396238
2,84,12.743171335491185,122.56492332756896,365.276905065361
2,85,15.564863571128368,166.59726871441373,287.6885520268312
2,86,10.880479043971633,100.21146595475642,944.8835258156344
2,87,12.151003319978816,111.96416417244701,1554.8835258156344
2,88,11.06702392550762,102.8446847364194,975.276905065361
2,89,13.566074111679537,131.40506515051646,944.8835258156344
2,90,16.754290625779582,195.04923507416026,267.4529858734559
2,91,16.094748019859125,177.2096933208319,267.4529858734559
2,92,13.436698933516134,133.00836629315154,312.1907226396238
